735189.12,0.62357013,10.8017,270.004
735189.17,0.63660543,10.6509,269.796
735189.21,0.63874721,10.5282,269.773
735189.25,0.63457443,10.4527,269.861
735189.29,0.63234034,10.4167,269.929
735189.33,0.6305309,10.374,269.959
735189.38,0.62848144,10.3175,269.976
735189.42,0.62334856,10.2983,269.997
735189.46,0.61710787,10.2718,269.949
735189.5,0.61046097,10.2088,269.869
735189.54,0.6024293,10.1526,269.796
735189.58,0.59513618,10.1585,269.776
735189.62,0.5938068,10.1429,269.764
735189.67,0.59382527,10.1601,269.833
735189.71,0.59035411,10.2305,270.041
735189.75,0.59026179,10.2354,270.275
735189.79,0.59146193,10.2391,270.472
735189.83,0.59035411,10.2126,270.624
735189.88,0.5881754,10.1213,270.719
735189.92,0.58154697,10.1023,270.791
735189.96,0.57225978,10.1511,270.878
735190,0.56660992,10.0336,270.939
735190.04,0.55885521,9.962,271.009
735190.08,0.54905104,9.862,271.164
735190.12,0.54388123,9.7024,271.332
735190.17,0.52868569,9.572,271.54
735190.21,0.50974203,9.4485,271.632
735190.25,0.50028867,9.343,271.595
735190.29,0.48476078,9.3452,271.674
735190.33,0.47030378,9.3551,271.787
735190.38,0.46757117,9.3301,271.802
735190.42,0.46640796,9.3324,271.804
735190.46,0.46223519,9.3987,271.91
735190.5,0.45601296,9.3514,272.095
735190.54,0.44783358,9.2999,272.289
735190.58,0.43778938,9.2704,272.436
735190.62,0.43483521,9.0473,272.514
735190.67,0.43725394,8.7009,272.552
735190.71,0.4300716,8.4844,273.099
735190.75,0.4477228,8.303,272.969
735190.79,0.45723155,8.1249,272.658
735190.83,0.45287414,7.9939,272.861
735190.88,0.46083196,8.1529,272.921
735190.92,0.47296254,8.6244,272.567
735190.96,0.47070998,8.9621,272.649
735191,0.46969448,9.074,273.09
735191.04,0.4842438,9.0905,273.313
735191.08,0.51679513,9.0962,273.159
735191.12,0.55351923,9.0061,272.994
735191.17,0.5912219,8.8717,272.855
735191.21,0.62694896,8.772,272.702
735191.25,0.66164207,8.6988,272.57
735191.29,0.69472884,8.6139,272.448
735191.33,0.72776022,8.5328,272.43
